STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2011,,502.3,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2012,,506.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2013,,572.1,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2014,,631.3,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2015,,689.5,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2016,,746.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2017,,814.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2018,,848.9,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2019,,917.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2020,,984.2,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2021,,1005.6,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2022,,990.9,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2023,,1102.4,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),FR,France,2024,,1129.6,,d,definition differs (see metadata),,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2004,,12.9,,u,low reliability,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2005,,14.7,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2006,,14.7,,bu,"break in time series, low reliability",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2007,,15.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2008,,20.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2009,,19.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2010,,20.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2011,,21.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2012,,20.5,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2013,,21.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2014,,27.3,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2015,,26.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2016,,28.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2017,,28.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2018,,32.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2019,,30.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2020,,33.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2021,,34.6,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2022,,41.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2023,,47.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HR,Croatia,2024,,56.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2004,,57.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2005,,55.5,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2006,,63.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2007,,63.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2008,,63.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2009,,63.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2010,,64.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2011,,56.6,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2012,,70.7,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2013,,80.8,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2014,,93.0,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2015,,100.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2016,,103.6,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2017,,100.3,,,,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2018,,106.4,,b,break in time series,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2019,,96.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2020,,109.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2021,,126.4,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2022,,129.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2023,,129.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),HU,Hungary,2024,,140.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2004,,46.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2005,,45.4,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2006,,48.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2007,,55.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2008,,56.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2009,,56.0,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2010,,58.5,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2011,,68.9,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2012,,71.7,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2013,,73.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2014,,73.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2015,,75.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2016,,84.3,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2017,,88.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2018,,86.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2019,,90.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2020,,106.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2021,,123.8,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2022,,132.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2023,,138.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IE,Ireland,2024,,145.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2011,,3.2,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2012,,2.9,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2013,,3.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2014,,4.1,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2015,,4.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2016,,5.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2017,,5.6,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2018,,5.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2019,,5.8,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2020,,6.3,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2021,,5.3,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2022,,6.2,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2023,,6.4,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IS,Iceland,2024,,6.1,,e,estimated,,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IT,Italy,2004,,127.0,,be,"break in time series, estimated",,
dataflow,ESTAT:ISOC_SKS_ITSPE(1.0),Employed ICT specialists by educational attainment level,A,Annual,THS_PER,Thousand persons,ED5-8,Tertiary education (levels 5-8),IT,Italy,2005,,151.0,,be,"break in time series, estimated",,
