size_emp,size_classes_in_number_of_persons_employed,sector,unit_of_measure,geo,geopolitical_entity_reporting,time_period,obs_value,sector_group
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FI,FINLAND,2018,25.68,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FI,FINLAND,2019,25.6,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2012,15.08,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2014,14.78,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2015,16.26,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2016,15.58,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2017,17.25,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2018,17.05,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,FR,FRANCE,2019,17.46,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2012,21.36,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2014,20.59,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2015,24.69,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2016,18.78,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2017,20.84,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2018,20.81,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HR,CROATIA,2019,19.57,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2012,32.51,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2014,29.28,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2015,27.59,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2016,27.51,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2017,28.77,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2018,28.03,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,HU,HUNGARY,2019,27.51,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2012,33.77,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2014,28.29,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2015,31.23,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2016,35.65,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2017,33.27,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2018,33.29,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IE,IRELAND,2019,32.6,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2012,27.1,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2014,23.13,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IS,ICELAND,2017,17.73,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2012,14.46,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2014,15.41,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2015,16.96,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2016,16.97,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2017,16.35,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2018,16.42,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,IT,ITALY,2019,16.14,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2012,22.07,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2014,16.0,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2015,15.01,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2016,15.43,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2017,18.14,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2018,17.05,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LT,LITHUANIA,2019,15.25,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2012,32.33,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2014,20.06,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2015,24.79,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2016,23.66,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2017,24.41,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2018,23.53,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LU,LUXEMBOURG,2019,24.53,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2012,23.92,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2014,21.11,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2015,19.15,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2016,17.61,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2017,13.68,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2018,15.51,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,LV,LATVIA,2019,20.27,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,ME,MONTENEGRO,2016,18.75,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,ME,MONTENEGRO,2017,19.29,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,ME,MONTENEGRO,2018,19.88,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,ME,MONTENEGRO,2019,21.52,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MK,NORTH MACEDONIA,2012,18.13,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MK,NORTH MACEDONIA,2014,14.51,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MK,NORTH MACEDONIA,2015,13.14,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MK,NORTH MACEDONIA,2016,15.56,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2012,26.75,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2014,26.2,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2015,27.05,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2016,27.13,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2017,24.39,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2018,24.25,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,MT,MALTA,2019,27.95,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2012,25.52,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2014,26.92,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2015,28.12,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2016,26.27,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2017,26.84,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2018,27.35,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NL,NETHERLANDS,2019,25.49,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2012,31.32,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2014,19.99,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2015,19.23,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2016,19.14,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2017,18.79,FINANCE
GE10,10 PERSONS EMPLOYED OR MORE,"ALL ACTIVITIES (EXCEPT AGRICULTURE, FORESTRY AND FISHING, AND MINING AND QUARRYING), WITHOUT FINANCIAL SECTOR",PERCENTAGE OF THE ENTERPRISES WHICH USE A COMPUTER,NO,NORWAY,2018,18.68,FINANCE
